node,STUSPS,well_depth (m),NaN values,well_pressure [bar]
fips22087,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22089,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22091,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22093,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22095,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22097,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22099,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22101,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22103,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22105,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22107,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22109,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22111,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22113,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22115,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22117,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22119,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22121,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22123,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22125,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22127,LA,75.81329809764581,Filled with US average,7.437284543379055
fips23001,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23003,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23005,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23007,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23009,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23011,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23013,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23015,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23017,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23019,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23021,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23023,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23025,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23027,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23029,ME,75.81329809764581,Filled with US average,7.437284543379055
fips23031,ME,75.81329809764581,Filled with US average,7.437284543379055
fips24001,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24003,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24005,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24009,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24011,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24013,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24015,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24017,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24019,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24021,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24023,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24025,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24027,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24029,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24031,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24033,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24035,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24037,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24039,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24041,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24043,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24045,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24047,MD,75.81329809764581,Filled with US average,7.437284543379055
fips24510,MD,75.81329809764581,Filled with US average,7.437284543379055
fips25001,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25003,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25005,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25007,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25009,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25011,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25013,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25015,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25017,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25019,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25021,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25023,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25025,MA,75.81329809764581,Filled with US average,7.437284543379055
fips25027,MA,75.81329809764581,Filled with US average,7.437284543379055
fips26001,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26003,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26005,MI,33.45120000000001,,3.281562720000001
fips26007,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26009,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26011,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26013,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26015,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26017,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26019,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26021,MI,34.686240000000005,,3.402720144000001
fips26023,MI,21.92574062176166,,2.150915154994819
fips26025,MI,37.744511093439364,,3.702736538266402
fips26027,MI,40.34066771037182,,3.9574195023874754
fips26029,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26031,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26033,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26035,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26037,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26039,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26041,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26043,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26045,MI,50.67925797101449,,4.971635206956522
fips26047,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26049,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26051,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26053,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26055,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26057,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26059,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26061,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26063,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26065,MI,59.81183389830509,,5.86754090542373
fips26067,MI,54.78281495327103,,5.3741941469158885
fips26069,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26071,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26073,MI,43.472262127659576,,4.264628914723405
fips26075,MI,49.0204125,,4.80890246625
fips26077,MI,30.295183425414365,,2.9719574940331492
fips26079,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26081,MI,39.142713793103454,,3.8399002231034487
fips26083,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26085,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26087,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26089,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26091,MI,35.662280357142855,,3.4984697030357146
fips26093,MI,33.48039974025974,,3.284427214519481
fips26095,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26097,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26099,MI,27.438802975929978,,2.691746571938731
fips26101,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26103,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26105,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26107,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26109,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26111,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26113,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26115,MI,37.67655258947369,,3.696069809027369
fips26117,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26119,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26121,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26123,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26125,MI,36.41408487046632,,3.572221725792746
fips26127,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26129,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26131,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26133,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26135,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26137,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26139,MI,24.48122360110803,,2.4016080352686977
fips26141,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26143,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26145,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26147,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26149,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26151,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26153,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26155,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26157,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26159,MI,38.268703423613466,Filled with state average,3.754159805856481
fips26161,MI,36.428728380952386,,3.5736582541714292
fips26163,MI,38.43915786259542,,3.770881386320611
fips26165,MI,38.268703423613466,Filled with state average,3.754159805856481
fips27001,MN,10.972800000000001,,1.0764316800000002
fips27003,MN,43.45630243902439,,4.263063269268294
fips27005,MN,25.6794,,2.5191491400000006
fips27007,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27009,MN,23.3172,,2.28741732
fips27011,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27013,MN,86.46160000000002,,8.481882960000004
fips27015,MN,7.315200000000002,,0.7176211200000003
fips27017,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27019,MN,77.724,,7.624724400000002
fips27021,MN,13.716000000000001,,1.3455396000000004
fips27023,MN,8.2296,,0.80732376
fips27025,MN,36.8808,,3.61800648
fips27027,MN,46.56406153846154,,4.567934436923077
fips27029,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27031,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27033,MN,0.0,,0.0
fips27035,MN,33.58896,,3.2950769760000003
fips27037,MN,77.978,,7.6496418
fips27039,MN,0.0,,0.0
fips27041,MN,28.498800000000003,,2.79573228
fips27043,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27045,MN,103.632,,10.166299200000001
fips27047,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27049,MN,30.581599999999998,,3.00005496
fips27051,MN,0.0,,0.0
fips27053,MN,53.99314285714286,,5.2967273142857145
fips27055,MN,52.578,,5.157901800000001
fips27057,MN,25.146,,2.4668226000000004
fips27059,MN,12.3444,,1.21098564
fips27061,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27063,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27065,MN,37.6428,,3.6927586800000003
fips27067,MN,28.041600000000003,,2.7508809600000004
fips27069,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27071,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27073,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27075,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27077,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27079,MN,66.294,,6.503441400000001
fips27081,MN,19.5834,,1.9211315400000002
fips27083,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27085,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27087,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27089,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27091,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27093,MN,45.110400000000006,,4.425330240000001
fips27095,MN,32.99261186070105,Filled with state average,3.2365752235347727
fips27097,MN,27.49603361344538,,2.6973608974789918
fips27099,MN,0.0,,0.0
fips27101,MN,32.99261186070105,Filled with state average,3.2365752235347727
